FID,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,geom
focos_ams_ontem_hoje_ref.e51b7d31-4003-3013-88b2-82892c3adf9a,-59.174,-26.22,2019-07-08T17:40:00,AQUA_M-T,Pirané,Formosa,Argentina,POINT (-26.22 -59.174)
focos_ams_ontem_hoje_ref.e5766338-22f3-3d53-9b23-52c12ba73168,-47.658,-3.544,2019-07-08T16:10:00,AQUA_M-T,PARAGOMINAS,PARÁ,Brasil,POINT (-3.544 -47.658)
focos_ams_ontem_hoje_ref.e5b7ddd6-09ec-3ae0-b1d5-3bcb214e5aa0,-57.209,-25.489,2019-07-08T17:40:00,AQUA_M-T,Pirayú,Paraguarí,Paraguay,POINT (-25.489 -57.209)
focos_ams_ontem_hoje_ref.e6302f75-3558-3877-a814-781b42d1d9fd,-56.434,-24.137,2019-07-08T17:40:00,AQUA_M-T,Choré,San Pedro,Paraguay,POINT (-24.137 -56.434)
focos_ams_ontem_hoje_ref.e636adff-626d-3c2c-81ab-045cc7fb384c,-63.207,-16.924,2019-07-08T17:45:00,AQUA_M-T,Obispo Santistevan,Santa Cruz,Bolivia,POINT (-16.924 -63.207)
focos_ams_ontem_hoje_ref.e6b0520b-f2c1-37cc-a810-1da7fe1796e3,-56.951,-23.867,2019-07-08T17:40:00,AQUA_M-T,San Pedro del Ycuamandyyú,San Pedro,Paraguay,POINT (-23.867 -56.951)
focos_ams_ontem_hoje_ref.e6baec47-be8b-3e43-b0ba-644cff3ee8c1,-51.799,-23.712,2019-07-08T17:40:00,AQUA_M-T,BOM SUCESSO,PARANÁ,Brasil,POINT (-23.712 -51.799)
focos_ams_ontem_hoje_ref.e6c7430d-05af-3315-b155-93360b81efb2,-59.318,-26.459,2019-07-08T17:40:00,AQUA_M-T,Libertador General San Martín,Chaco,Argentina,POINT (-26.459 -59.318)
focos_ams_ontem_hoje_ref.e6fbb373-18be-30e2-8bf9-c81d37e35673,-51.251,-27.261,2019-07-08T17:40:00,AQUA_M-T,CAMPOS NOVOS,SANTA CATARINA,Brasil,POINT (-27.261 -51.251)
focos_ams_ontem_hoje_ref.e72ebc20-357c-3704-b1e4-310881fc36bc,-58.554,-23.156,2019-07-08T17:40:00,AQUA_M-T,Pozo Colorado,Presidente Hayes,Paraguay,POINT (-23.156 -58.554)
focos_ams_ontem_hoje_ref.e744f661-a0a1-30af-a076-6d9b8530ad99,-57.763,5.306,2019-07-08T17:50:00,AQUA_M-T,Corentyne River,East Berbice-Corentyne,Guyana,POINT (5.306 -57.763)
focos_ams_ontem_hoje_ref.e78d3874-f5c0-312e-b025-140ea63038b7,-58.557,-9.14,2019-07-08T17:45:00,AQUA_M-T,NOVA BANDEIRANTES,MATO GROSSO,Brasil,POINT (-9.14 -58.557)
focos_ams_ontem_hoje_ref.e848a503-e6c8-352b-92d9-7cb8a10e60f6,-54.764,-11.633,2019-07-08T17:45:00,AQUA_M-T,CLÁUDIA,MATO GROSSO,Brasil,POINT (-11.633 -54.764)
focos_ams_ontem_hoje_ref.e876c719-587b-3ead-ab35-72e0cacc5457,-57.89,-29.284,2019-07-08T17:40:00,AQUA_M-T,Mercedes,Corrientes,Argentina,POINT (-29.284 -57.89)
focos_ams_ontem_hoje_ref.e87e73a9-f8cc-3ac2-88d5-d86be1d765b6,-61.407,-33.104,2019-07-08T17:40:00,AQUA_M-T,Caseros,Santa Fe,Argentina,POINT (-33.104 -61.407)
focos_ams_ontem_hoje_ref.e8b7c877-a4af-342f-838a-164d30e4ab51,-61.403,-23.236,2019-07-08T17:40:00,AQUA_M-T,Doctor Pedro P. Peña,Boquerón,Paraguay,POINT (-23.236 -61.403)
focos_ams_ontem_hoje_ref.e922a240-836d-35cb-9024-1abd99af8983,-53.84,-30.949,2019-07-08T17:40:00,AQUA_M-T,BAGÉ,RIO GRANDE DO SUL,Brasil,POINT (-30.949 -53.84)
focos_ams_ontem_hoje_ref.e9520912-a603-3b94-83bf-20f5b3a1cdf9,-55.968,-26.379,2019-07-08T17:40:00,AQUA_M-T,Yuty,Caazapá,Paraguay,POINT (-26.379 -55.968)
focos_ams_ontem_hoje_ref.e9534b84-7341-36e4-ab72-1fb95c443609,-56.976,-26.2,2019-07-08T17:40:00,AQUA_M-T,Quyquyhó,Paraguarí,Paraguay,POINT (-26.2 -56.976)
focos_ams_ontem_hoje_ref.e99a9e56-f161-3ae3-8e98-8d67992838b4,-63.734,-15.475,2019-07-08T17:45:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.475 -63.734)
focos_ams_ontem_hoje_ref.e9adc417-b568-3994-8220-b3368b2eca1f,-55.816,-23.282,2019-07-08T17:40:00,AQUA_M-T,Capitán Bado,Amambay,Paraguay,POINT (-23.282 -55.816)
focos_ams_ontem_hoje_ref.e9b9c032-0a72-386b-b783-73b1a965157b,-55.619,-24.839,2019-07-08T17:40:00,AQUA_M-T,Mariscal Francisco Solano López,Caaguazú,Paraguay,POINT (-24.839 -55.619)
focos_ams_ontem_hoje_ref.e9c40232-79c2-3d63-b2ef-ea5cb96b5f05,-61.626,-29.537,2019-07-08T17:40:00,AQUA_M-T,Nueve de Julio,Santa Fe,Argentina,POINT (-29.537 -61.626)
focos_ams_ontem_hoje_ref.ea385698-ccca-3c7b-ac67-16d35e789c58,-63.139,-7.464,2019-07-08T17:45:00,AQUA_M-T,HUMAITÁ,AMAZONAS,Brasil,POINT (-7.464 -63.139)
focos_ams_ontem_hoje_ref.ea57de2f-074d-3c1d-8564-895288f6f12b,-64.156,-15.894,2019-07-08T17:45:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-15.894 -64.156)
focos_ams_ontem_hoje_ref.ea7ccb48-0384-388a-9752-b0a2f6f4e7ff,-56.385,-11.548,2019-07-08T17:45:00,AQUA_M-T,TABAPORÃ,MATO GROSSO,Brasil,POINT (-11.548 -56.385)
focos_ams_ontem_hoje_ref.eae058ad-6341-3a4d-b299-2a0328b4d048,-55.914,-26.371,2019-07-08T17:40:00,AQUA_M-T,Yuty,Caazapá,Paraguay,POINT (-26.371 -55.914)
focos_ams_ontem_hoje_ref.eb0fa4e8-495a-3be9-8ea6-d624dfdee0b4,-52.608,-30.77,2019-07-08T17:40:00,AQUA_M-T,ENCRUZILHADA DO SUL,RIO GRANDE DO SUL,Brasil,POINT (-30.77 -52.608)
focos_ams_ontem_hoje_ref.ebdbdadf-2a4f-36f4-a1ea-9eaf52739f4c,-46.291,-12.802,2019-07-08T16:05:00,AQUA_M-T,LAVANDEIRA,TOCANTINS,Brasil,POINT (-12.802 -46.291)
focos_ams_ontem_hoje_ref.ec8a2e1e-1a17-3801-9715-153382739cc0,-64.196,-31.514,2019-07-08T17:40:00,AQUA_M-T,Capital,Córdoba,Argentina,POINT (-31.514 -64.196)
focos_ams_ontem_hoje_ref.ec9057ad-2c9a-3667-83cc-3695a3fc8ecf,-42.182,-2.946,2019-07-08T16:10:00,AQUA_M-T,ÁGUA DOCE DO MARANHÃO,MARANHÃO,Brasil,POINT (-2.946 -42.182)
focos_ams_ontem_hoje_ref.ece6af45-e39e-34b3-80c9-c813bdf3611c,-61.038,-29.821,2019-07-08T17:40:00,AQUA_M-T,San Cristóbal,Santa Fe,Argentina,POINT (-29.821 -61.038)
focos_ams_ontem_hoje_ref.ed12539f-1ebb-3dc5-b51f-bed33da96fea,-60.947,-22.353,2019-07-08T17:40:00,AQUA_M-T,Mariscal José Félix Estigarribia,Boquerón,Paraguay,POINT (-22.353 -60.947)
focos_ams_ontem_hoje_ref.ed68fbbc-a104-3831-b865-61bdbbe456fb,-60.897,-16.344,2019-07-08T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.344 -60.897)
focos_ams_ontem_hoje_ref.ed88b53e-773a-3ef4-a8a9-29702b96b38f,-62.278,-11.353,2019-07-08T17:45:00,AQUA_M-T,ALVORADA D'OESTE,RONDÔNIA,Brasil,POINT (-11.353 -62.278)
focos_ams_ontem_hoje_ref.ee737188-9a9d-3ab5-b9c7-e0d466b0f1e8,-55.959,-26.368,2019-07-08T17:40:00,AQUA_M-T,Yuty,Caazapá,Paraguay,POINT (-26.368 -55.959)
focos_ams_ontem_hoje_ref.eecd4562-cb1d-37af-8a4d-ce597e7e418c,-50.548,-11.9,2019-07-08T17:45:00,AQUA_M-T,FORMOSO DO ARAGUAIA,TOCANTINS,Brasil,POINT (-11.9 -50.548)
focos_ams_ontem_hoje_ref.ef7420fb-a2ad-3fbd-8679-3ec8c0fe2ee2,-56.988,-29.268,2019-07-08T17:40:00,AQUA_M-T,Paso de los Libres,Corrientes,Argentina,POINT (-29.268 -56.988)
focos_ams_ontem_hoje_ref.efd2321a-3c15-3af8-a967-fc75e57ddd41,-63.726,-13.57,2019-07-08T17:45:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.57 -63.726)
focos_ams_ontem_hoje_ref.efda865f-d101-3fa1-9f8a-18d0fedb39d5,-66.813,-16.598,2019-07-08T17:45:00,AQUA_M-T,Inquisivi,La Paz,Bolivia,POINT (-16.598 -66.813)
focos_ams_ontem_hoje_ref.f00282e4-95f2-3c76-8312-cbd618fcbd23,-57.115,-29.479,2019-07-08T17:40:00,AQUA_M-T,Paso de los Libres,Corrientes,Argentina,POINT (-29.479 -57.115)
focos_ams_ontem_hoje_ref.f05113e2-a570-39dc-8b6f-ba47a8fb6557,-55.31,-24.317,2019-07-08T17:40:00,AQUA_M-T,Villa Ygatimí,Canindeyú,Paraguay,POINT (-24.317 -55.31)
focos_ams_ontem_hoje_ref.f0cbe001-a75c-3811-a7be-f025d9d34937,-61.208,-27.254,2019-07-08T17:40:00,AQUA_M-T,Chacabuco,Chaco,Argentina,POINT (-27.254 -61.208)
focos_ams_ontem_hoje_ref.f0cc0c35-5c15-3e3a-bfeb-756c830f46dc,-60.175,-17.07,2019-07-08T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-17.07 -60.175)
focos_ams_ontem_hoje_ref.f12757c2-e4de-3ce8-bce3-203db41a46f2,-56.741,-28.293,2019-07-08T17:40:00,AQUA_M-T,San Martín,Corrientes,Argentina,POINT (-28.293 -56.741)
focos_ams_ontem_hoje_ref.f14bed91-d9d1-3304-81e8-f0b20e549b2c,-64.309,-14.157,2019-07-08T17:45:00,AQUA_M-T,Cercado,El Beni,Bolivia,POINT (-14.157 -64.309)
focos_ams_ontem_hoje_ref.f265b334-2197-390d-ace7-8c27b1957f71,-51.795,-11.922,2019-07-08T17:45:00,AQUA_M-T,BOM JESUS DO ARAGUAIA,MATO GROSSO,Brasil,POINT (-11.922 -51.795)
focos_ams_ontem_hoje_ref.f2aa7dd7-8f51-3d45-8714-d3b2d9b54f73,-64.432,-14.088,2019-07-08T17:45:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-14.088 -64.432)
focos_ams_ontem_hoje_ref.f2bd1943-74a8-3654-ade1-f7b2ffbcd81c,-60.99,-22.326,2019-07-08T17:40:00,AQUA_M-T,Mariscal José Félix Estigarribia,Boquerón,Paraguay,POINT (-22.326 -60.99)
focos_ams_ontem_hoje_ref.f2fae26a-6f49-3eee-a4cb-3b6699454468,-73.478,7.091,2019-07-08T17:50:00,AQUA_M-T,Betulia,Santander,Colombia,POINT (7.091 -73.478)
focos_ams_ontem_hoje_ref.f33d42ed-223a-3d90-ba53-b3bdd31c621d,-44.893,-19.399,2019-07-08T16:05:00,AQUA_M-T,POMPÉU,MINAS GERAIS,Brasil,POINT (-19.399 -44.893)
focos_ams_ontem_hoje_ref.f358ed6a-5b50-3685-b672-2227718962e3,-53.945,-30.537,2019-07-08T17:40:00,AQUA_M-T,SANTA MARGARIDA DO SUL,RIO GRANDE DO SUL,Brasil,POINT (-30.537 -53.945)
focos_ams_ontem_hoje_ref.f41c2325-13a8-32b9-a39b-a5dc683061b5,-64.457,-13.056,2019-07-08T17:45:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-13.056 -64.457)
focos_ams_ontem_hoje_ref.f47cfff8-7214-3e96-83bc-16d5480b76e3,-59.232,-12.321,2019-07-08T17:45:00,AQUA_M-T,COMODORO,MATO GROSSO,Brasil,POINT (-12.321 -59.232)
focos_ams_ontem_hoje_ref.f47f2b4e-4df3-3828-9c59-37ef2089eaf7,-58.57,-26.578,2019-07-08T17:40:00,AQUA_M-T,Laishi,Formosa,Argentina,POINT (-26.578 -58.57)
focos_ams_ontem_hoje_ref.f49c0569-3fa6-36d2-8e2e-4e6b02f0a243,-60.101,-17.943,2019-07-08T17:45:00,AQUA_M-T,Chiquitos,Santa Cruz,Bolivia,POINT (-17.943 -60.101)
focos_ams_ontem_hoje_ref.f4b43c3a-8bda-37c9-a8d6-f87ed9056384,-50.7,-25.749,2019-07-08T17:40:00,AQUA_M-T,RIO AZUL,PARANÁ,Brasil,POINT (-25.749 -50.7)
focos_ams_ontem_hoje_ref.f4cacf89-16a4-3ba1-83ae-c69b3f661f46,-56.655,-15.626,2019-07-08T17:45:00,AQUA_M-T,NOSSA SENHORA DO LIVRAMENTO,MATO GROSSO,Brasil,POINT (-15.626 -56.655)
focos_ams_ontem_hoje_ref.f4d07800-d877-3b46-bc17-d88f9a0f6d9e,-56.791,-23.723,2019-07-08T17:40:00,AQUA_M-T,Tacuatí,San Pedro,Paraguay,POINT (-23.723 -56.791)
focos_ams_ontem_hoje_ref.f4e85041-4cae-3e7e-885b-74e5d5f09c25,-59.735,-13.454,2019-07-08T17:45:00,AQUA_M-T,COMODORO,MATO GROSSO,Brasil,POINT (-13.454 -59.735)
focos_ams_ontem_hoje_ref.f505f941-3003-3b36-9b26-f47d916570c2,-50.383,-26.971,2019-07-08T17:40:00,AQUA_M-T,SANTA CECÍLIA,SANTA CATARINA,Brasil,POINT (-26.971 -50.383)
focos_ams_ontem_hoje_ref.f5478b1e-9800-3725-871d-a7cea45a8cb9,-58.635,-17.204,2019-07-08T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-17.204 -58.635)
focos_ams_ontem_hoje_ref.f5587241-1d3e-315c-b7d4-31d5e228173f,-53.278,-30.074,2019-07-08T17:40:00,AQUA_M-T,SÃO SEPÉ,RIO GRANDE DO SUL,Brasil,POINT (-30.074 -53.278)
focos_ams_ontem_hoje_ref.f55fd38e-92d8-34c1-9a58-5b3f7cdad39d,-55.89,-29.251,2019-07-08T17:40:00,AQUA_M-T,ITAQUI,RIO GRANDE DO SUL,Brasil,POINT (-29.251 -55.89)
focos_ams_ontem_hoje_ref.f585189b-f4d9-3c70-8828-16bc348bdc71,-56.709,-26.88,2019-07-08T17:40:00,AQUA_M-T,Santa Rosa,Misiones,Paraguay,POINT (-26.88 -56.709)
focos_ams_ontem_hoje_ref.f5d51829-d556-349b-bf9c-dafa8fdec5f0,-54.226,-26.702,2019-07-08T17:40:00,AQUA_M-T,San Pedro,Misiones,Argentina,POINT (-26.702 -54.226)
focos_ams_ontem_hoje_ref.f62efc9c-536a-3a73-bff8-05905bee823b,-56.905,-22.965,2019-07-08T17:40:00,AQUA_M-T,Concepción,Concepción,Paraguay,POINT (-22.965 -56.905)
focos_ams_ontem_hoje_ref.f647e7e8-75a3-3b45-9ed7-31a85df0aff1,-61.169,-23.776,2019-07-08T17:40:00,AQUA_M-T,Bermejo,Formosa,Argentina,POINT (-23.776 -61.169)
focos_ams_ontem_hoje_ref.f6bebd81-9f38-396f-83e8-8a62a50a6146,-54.337,-10.802,2019-07-08T17:45:00,AQUA_M-T,MARCELÂNDIA,MATO GROSSO,Brasil,POINT (-10.802 -54.337)
focos_ams_ontem_hoje_ref.f71f0655-9036-38e6-996f-7b786dd9e07e,-49.165,-18.599,2019-07-08T17:45:00,AQUA_M-T,CENTRALINA,MINAS GERAIS,Brasil,POINT (-18.599 -49.165)
focos_ams_ontem_hoje_ref.f78e9e0b-90d6-356e-b59f-fbd643d1bc1d,-58.251,-29.279,2019-07-08T17:40:00,AQUA_M-T,Mercedes,Corrientes,Argentina,POINT (-29.279 -58.251)
focos_ams_ontem_hoje_ref.f7aa5731-a377-3e43-83c8-8dea9036f4cf,-64.54,-14.612,2019-07-08T17:45:00,AQUA_M-T,Cercado,El Beni,Bolivia,POINT (-14.612 -64.54)
focos_ams_ontem_hoje_ref.f7b3a6bb-1c67-3fec-a1a7-2c287c45cd22,-63.673,-15.65,2019-07-08T17:45:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.65 -63.673)
focos_ams_ontem_hoje_ref.f813c38b-f915-3347-93c8-e50567d4f41c,-57.97,-20.124,2019-07-08T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-20.124 -57.97)
focos_ams_ontem_hoje_ref.f89dcae5-b96e-3ae6-abc2-9ca6c288b26a,-64.427,-14.08,2019-07-08T17:45:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-14.08 -64.427)
focos_ams_ontem_hoje_ref.f8cf0ef0-8bed-334d-b941-7e72c5ef3a56,-50.935,-10.946,2019-07-08T17:45:00,AQUA_M-T,LUCIARA,MATO GROSSO,Brasil,POINT (-10.946 -50.935)
focos_ams_ontem_hoje_ref.f8f9c8fe-b61a-3660-bae0-0c6521609679,-56.432,-24.477,2019-07-08T17:40:00,AQUA_M-T,San Estanislao,San Pedro,Paraguay,POINT (-24.477 -56.432)
focos_ams_ontem_hoje_ref.f9066da9-7c09-302e-8463-669fd321be59,-59.222,-12.32,2019-07-08T17:45:00,AQUA_M-T,COMODORO,MATO GROSSO,Brasil,POINT (-12.32 -59.222)
focos_ams_ontem_hoje_ref.f932ca3d-154d-3a46-9c8e-870337c04696,-62.008,-16.02,2019-07-08T17:45:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.02 -62.008)
focos_ams_ontem_hoje_ref.f975ac40-bc5a-3434-99c9-0f4af63fb89a,-52.517,-23.321,2019-07-08T17:40:00,AQUA_M-T,SÃO CARLOS DO IVAÍ,PARANÁ,Brasil,POINT (-23.321 -52.517)
focos_ams_ontem_hoje_ref.f99387d7-b577-36a1-80e1-42e4995aae79,-55.141,-33.302,2019-07-08T17:40:00,AQUA_M-T,n.a110,Lavalleja,Uruguay,POINT (-33.302 -55.141)
focos_ams_ontem_hoje_ref.f9b99c82-ef53-3b47-8bc7-cb2c6454663b,-56.508,-25.623,2019-07-08T17:40:00,AQUA_M-T,Yataity del Guairá,Guairá,Paraguay,POINT (-25.623 -56.508)
focos_ams_ontem_hoje_ref.f9f49228-60fe-30da-8443-1044328373f9,-66.095,-13.3,2019-07-08T17:45:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.3 -66.095)
focos_ams_ontem_hoje_ref.fa52967d-52d6-3e74-a08b-eb0bacade6fb,-60.707,-28.89,2019-07-08T17:40:00,AQUA_M-T,Vera,Santa Fe,Argentina,POINT (-28.89 -60.707)
focos_ams_ontem_hoje_ref.fb1c1519-a7a0-3c34-855b-fafb554893de,-58.456,-26.02,2019-07-08T17:40:00,AQUA_M-T,Formosa,Formosa,Argentina,POINT (-26.02 -58.456)
focos_ams_ontem_hoje_ref.fb368f85-36be-39c8-862c-337488ac9d6b,-58.194,-25.229,2019-07-08T17:40:00,AQUA_M-T,Pilcomayo,Formosa,Argentina,POINT (-25.229 -58.194)
focos_ams_ontem_hoje_ref.fb68010c-8b73-32c2-8fdc-b728caf90892,-59.132,-27.398,2019-07-08T17:40:00,AQUA_M-T,Libertad,Chaco,Argentina,POINT (-27.398 -59.132)
focos_ams_ontem_hoje_ref.fbfa0c4d-f6e5-3eee-a703-82102353a034,-54.618,-12.725,2019-07-08T17:45:00,AQUA_M-T,NOVA UBIRATÃ,MATO GROSSO,Brasil,POINT (-12.725 -54.618)
focos_ams_ontem_hoje_ref.fc5e4b2e-ed95-376b-bb27-6efaa65c74fc,-56.383,-11.559,2019-07-08T17:45:00,AQUA_M-T,PORTO DOS GAÚCHOS,MATO GROSSO,Brasil,POINT (-11.559 -56.383)
focos_ams_ontem_hoje_ref.fc74ff05-c5ac-37a2-ab2d-2f6fbd0696c1,-59.013,-25.674,2019-07-08T17:40:00,AQUA_M-T,Pirané,Formosa,Argentina,POINT (-25.674 -59.013)
focos_ams_ontem_hoje_ref.fc7bfccd-9d88-340c-8275-cd99be04bd09,-63.211,-17.025,2019-07-08T17:45:00,AQUA_M-T,Obispo Santistevan,Santa Cruz,Bolivia,POINT (-17.025 -63.211)
focos_ams_ontem_hoje_ref.fd2e22b1-5fe3-3f8a-b9cc-16b75366da49,-63.68,-13.299,2019-07-08T17:45:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.299 -63.68)
focos_ams_ontem_hoje_ref.fd5bf837-8d82-3ede-a6e4-d4a1d7de914c,-62.628,-11.024,2019-07-08T17:45:00,AQUA_M-T,MIRANTE DA SERRA,RONDÔNIA,Brasil,POINT (-11.024 -62.628)
focos_ams_ontem_hoje_ref.fd929b38-5d51-3f2c-b89f-ee0c8f6e855e,-66.887,-9.988,2019-07-08T17:45:00,AQUA_M-T,ACRELÂNDIA,ACRE,Brasil,POINT (-9.988 -66.887)
focos_ams_ontem_hoje_ref.fdd9a218-6163-35d3-a4ea-9aaafdf32a71,-57.661,-26.348,2019-07-08T17:40:00,AQUA_M-T,Caapucú,Paraguarí,Paraguay,POINT (-26.348 -57.661)
focos_ams_ontem_hoje_ref.fdee8511-58a7-3e64-84d3-233ce36babac,-50.407,-11.616,2019-07-08T17:45:00,AQUA_M-T,FORMOSO DO ARAGUAIA,TOCANTINS,Brasil,POINT (-11.616 -50.407)
focos_ams_ontem_hoje_ref.fe87ca75-8596-3848-b194-999621eadefb,-53.396,-30.537,2019-07-08T17:40:00,AQUA_M-T,CAÇAPAVA DO SUL,RIO GRANDE DO SUL,Brasil,POINT (-30.537 -53.396)
focos_ams_ontem_hoje_ref.fefd24c9-b26a-332b-890b-18a609fa1b4c,-66.46,-12.48,2019-07-08T17:45:00,AQUA_M-T,José Ballivián,El Beni,Bolivia,POINT (-12.48 -66.46)
focos_ams_ontem_hoje_ref.ff168bf0-3351-3731-a419-16d592e2f3db,-64.833,-24.479,2019-07-08T17:40:00,AQUA_M-T,General Güemes,Salta,Argentina,POINT (-24.479 -64.833)
focos_ams_ontem_hoje_ref.ff5117cf-afed-3b26-8a15-3dc17490ee3d,-70.529,10.171,2019-07-08T17:50:00,AQUA_M-T,Torres,Lara,Venezuela,POINT (10.171 -70.529)
focos_ams_ontem_hoje_ref.ffd34343-a1af-3c6f-9e25-f637834d5e08,-60.542,-16.965,2019-07-08T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.965 -60.542)
